,Postal_Code,Color,Station
6031,9121AA,No Info,No Info
6032,9122AA,No Info,No Info
6033,9123AA,No Info,No Info
6034,9124AA,No Info,No Info
6035,9125AA,No Info,No Info
6036,9126AA,No Info,No Info
6037,9127AA,No Info,No Info
6038,9128AA,No Info,No Info
6039,9129AA,No Info,No Info
6040,9130AA,No Info,No Info
6041,9131AA,No Info,No Info
6042,9132AA,No Info,No Info
6043,9133AA,No Info,No Info
6044,9134AA,No Info,No Info
6045,9135AA,No Info,No Info
6046,9136AA,No Info,No Info
6047,9137AA,No Info,No Info
6048,9138AA,No Info,No Info
6049,9139AA,No Info,No Info
6050,9140AA,No Info,No Info
6051,9141AA,No Info,No Info
6052,9142AA,No Info,No Info
6053,9143AA,No Info,No Info
6054,9144AA,No Info,No Info
6055,9145AA,No Info,No Info
6056,9146AA,No Info,No Info
6057,9147AA,No Info,No Info
6058,9148AA,No Info,No Info
6059,9149AA,No Info,No Info
6060,9150AA,No Info,No Info
6061,9151AA,No Info,No Info
6062,9152AA,No Info,No Info
6063,9153AA,No Info,No Info
6064,9154AA,No Info,No Info
6065,9155AA,No Info,No Info
6066,9156AA,No Info,No Info
6067,9157AA,No Info,No Info
6068,9158AA,No Info,No Info
6069,9159AA,No Info,No Info
6070,9160AA,No Info,No Info
6071,9161AA,No Info,No Info
6072,9162AA,No Info,No Info
6073,9163AA,No Info,No Info
6074,9164AA,No Info,No Info
6075,9165AA,No Info,No Info
6076,9166AA,No Info,No Info
6077,9167AA,No Info,No Info
6078,9168AA,No Info,No Info
6079,9169AA,No Info,No Info
6080,9170AA,No Info,No Info
6081,9171AA,No Info,No Info
6082,9172AA,No Info,No Info
6083,9173AA,No Info,No Info
6084,9174AA,No Info,No Info
6085,9175AA,No Info,No Info
6086,9176AA,No Info,No Info
6087,9177AA,No Info,No Info
6088,9178AA,No Info,No Info
6089,9179AA,No Info,No Info
6090,9180AA,No Info,No Info
6091,9181AA,No Info,No Info
6092,9182AA,No Info,No Info
6093,9183AA,No Info,No Info
6094,9184AA,No Info,No Info
6095,9185AA,No Info,No Info
6096,9186AA,No Info,No Info
6097,9187AA,No Info,No Info
6098,9188AA,No Info,No Info
6099,9189AA,No Info,No Info
6100,9190AA,No Info,No Info
6101,9191AA,No Info,No Info
6102,9192AA,No Info,No Info
6103,9193AA,No Info,No Info
6104,9194AA,No Info,No Info
6105,9195AA,No Info,No Info
6106,9196AA,No Info,No Info
6107,9197AA,No Info,No Info
6108,9198AA,No Info,No Info
6109,9199AA,No Info,No Info
6110,9200AA,No Info,No Info
6111,9201AA,No Info,No Info
6112,9202AA,No Info,No Info
6113,9203AA,No Info,No Info
6114,9204AA,No Info,No Info
6115,9205AA,No Info,No Info
6116,9206AA,No Info,No Info
6117,9207AA,No Info,No Info
6118,9208AA,No Info,No Info
6119,9209AA,No Info,No Info
6120,9210AA,No Info,No Info
6121,9211AA,No Info,No Info
6122,9212AA,No Info,No Info
6123,9213AA,No Info,No Info
6124,9214AA,No Info,No Info
6125,9215AA,No Info,No Info
6126,9216AA,No Info,No Info
6127,9217AA,No Info,No Info
6128,9218AA,No Info,No Info
6129,9219AA,No Info,No Info
6130,9220AA,No Info,No Info
6131,9221AA,No Info,No Info
6132,9222AA,No Info,No Info
6133,9223AA,No Info,No Info
6134,9224AA,No Info,No Info
6135,9225AA,No Info,No Info
6136,9226AA,No Info,No Info
6137,9227AA,No Info,No Info
6138,9228AA,No Info,No Info
6139,9229AA,No Info,No Info
6140,9230AA,No Info,No Info
6141,9231AA,No Info,No Info
6142,9232AA,No Info,No Info
6143,9233AA,No Info,No Info
6144,9234AA,No Info,No Info
6145,9235AA,No Info,No Info
6146,9236AA,No Info,No Info
6147,9237AA,No Info,No Info
6148,9238AA,No Info,No Info
6149,9239AA,No Info,No Info
6150,9240AA,No Info,No Info
6151,9241AA,No Info,No Info
6152,9242AA,No Info,No Info
6153,9243AA,No Info,No Info
6154,9244AA,No Info,No Info
6155,9245AA,No Info,No Info
6156,9246AA,No Info,No Info
6157,9247AA,No Info,No Info
6158,9248AA,No Info,No Info
6159,9249AA,No Info,No Info
6160,9250AA,No Info,No Info
6161,9251AA,No Info,No Info
6162,9252AA,No Info,No Info
6163,9253AA,No Info,No Info
6164,9254AA,No Info,No Info
6165,9255AA,No Info,No Info
6166,9256AA,No Info,No Info
6167,9257AA,No Info,No Info
6168,9258AA,No Info,No Info
6169,9259AA,No Info,No Info
6170,9260AA,No Info,No Info
6171,9261AA,No Info,No Info
6172,9262AA,No Info,No Info
6173,9263AA,No Info,No Info
6174,9264AA,No Info,No Info
6175,9265AA,No Info,No Info
6176,9266AA,No Info,No Info
6177,9267AA,No Info,No Info
6178,9268AA,No Info,No Info
6179,9269AA,No Info,No Info
6180,9270AA,No Info,No Info
6181,9271AA,No Info,No Info
6182,9272AA,No Info,No Info
6183,9273AA,No Info,No Info
6184,9274AA,No Info,No Info
6185,9275AA,No Info,No Info
6186,9276AA,No Info,No Info
6187,9277AA,No Info,No Info
6188,9278AA,No Info,No Info
6189,9279AA,No Info,No Info
6190,9280AA,No Info,No Info
6191,9281AA,No Info,No Info
6192,9282AA,No Info,No Info
6193,9283AA,No Info,No Info
6194,9284AA,No Info,No Info
6195,9285AA,No Info,No Info
6196,9286AA,No Info,No Info
6197,9287AA,No Info,No Info
6198,9288AA,No Info,No Info
6199,9289AA,No Info,No Info
6200,9290AA,No Info,No Info
6201,9291AA,No Info,No Info
6202,9292AA,No Info,No Info
6203,9293AA,No Info,No Info
6204,9294AA,No Info,No Info
6205,9295AA,No Info,No Info
6206,9296AA,No Info,No Info
6207,9297AA,No Info,No Info
6208,9298AA,No Info,No Info
6209,9300AA,No Info,No Info
6210,9301AA,GEEL,Vierverlaten 20kV
6211,9302AA,GEEL,Vierverlaten 20kV
6212,9303AA,No Info,No Info
6213,9304AA,No Info,No Info
6214,9305AA,No Info,No Info
6215,9306AA,No Info,No Info
6216,9307AA,No Info,No Info
6217,9308AA,No Info,No Info
6218,9309AA,No Info,No Info
6219,9310AA,No Info,No Info
6220,9311AA,No Info,No Info
6221,9312AA,GEEL,Vierverlaten 20kV
6222,9313AA,No Info,No Info
6223,9314AA,No Info,No Info
6224,9315AA,No Info,No Info
6225,9316AA,No Info,No Info
6226,9317AA,No Info,No Info
6227,9318AA,No Info,No Info
6228,9319AA,No Info,No Info
6229,9320AA,No Info,No Info
6230,9321AA,GEEL,Vierverlaten 20kV
6231,9322AA,No Info,No Info
6232,9323AA,No Info,No Info
6233,9324AA,No Info,No Info
6234,9325AA,No Info,No Info
6235,9326AA,No Info,No Info
6236,9327AA,No Info,No Info
6237,9328AA,No Info,No Info
6238,9329AA,No Info,No Info
6239,9330AA,No Info,No Info
6240,9331AA,GEEL,ZEIJERVEEN
6241,9332AA,No Info,No Info
6242,9333AA,No Info,No Info
6243,9334AA,No Info,No Info
6244,9335AA,No Info,No Info
6245,9336AA,No Info,No Info
6246,9337AA,No Info,No Info
6247,9338AA,No Info,No Info
6248,9339AA,No Info,No Info
6249,9340AA,No Info,No Info
6250,9341AA,GEEL,ZEIJERVEEN
6251,9342AA,No Info,No Info
6252,9343AA,No Info,No Info
6253,9344AA,No Info,No Info
6254,9345AA,No Info,No Info
6255,9346AA,No Info,No Info
6256,9347AA,No Info,No Info
6257,9348AA,No Info,No Info
6258,9350AA,No Info,No Info
6259,9351AA,GEEL,Vierverlaten 20kV
6260,9352AA,No Info,No Info
6261,9353AA,No Info,No Info
6262,9354AA,GEEL,Vierverlaten 20kV
6263,9355AA,No Info,No Info
6264,9356AA,GEEL,Vierverlaten 20kV
6265,9357AA,No Info,No Info
6266,9358AA,No Info,No Info
6267,9359AA,No Info,No Info
6268,9360AA,No Info,No Info
6269,9361AA,No Info,No Info
6270,9362AA,No Info,No Info
6271,9363AA,GEEL,Vierverlaten 20kV
6272,9364AA,No Info,No Info
6273,9365AA,No Info,No Info
6274,9366AA,No Info,No Info
6275,9367AA,No Info,No Info
6276,9368AA,No Info,No Info
6277,9369AA,No Info,No Info
6278,9370AA,No Info,No Info
6279,9371AA,No Info,No Info
6280,9372AA,No Info,No Info
6281,9373AA,No Info,No Info
6282,9374AA,No Info,No Info
6283,9375AA,No Info,No Info
6284,9376AA,No Info,No Info
6285,9377AA,No Info,No Info
6286,9378AA,No Info,No Info
6287,9379AA,No Info,No Info
6288,9380AA,No Info,No Info
6289,9381AA,No Info,No Info
6290,9382AA,No Info,No Info
6291,9383AA,No Info,No Info
6292,9384AA,No Info,No Info
6293,9385AA,No Info,No Info
6294,9386AA,No Info,No Info
6295,9387AA,No Info,No Info
6296,9388AA,No Info,No Info
6297,9389AA,No Info,No Info
6298,9390AA,No Info,No Info
6299,9391AA,No Info,No Info
6300,9392AA,No Info,No Info
6301,9393AA,No Info,No Info
6302,9394AA,No Info,No Info
6303,9395AA,No Info,No Info
6304,9396AA,No Info,No Info
6305,9397AA,No Info,No Info
6306,9398AA,No Info,No Info
6307,9400AA,No Info,No Info
6308,9401AA,GEEL,MARSDIJK
6309,9402AA,GEEL,ZEIJERVEEN
6310,9403AA,GEEL,MARSDIJK
6311,9404AA,GEEL,MARSDIJK
6312,9405AA,No Info,No Info
6313,9406AA,GEEL,ZEIJERVEEN
6314,9407AA,GEEL,MARSDIJK
6315,9408AA,GEEL,ZEIJERVEEN
6316,9409AA,No Info,No Info
6317,9410AA,No Info,No Info
6318,9411AA,ROOD,BEILEN
6319,9412AA,ROOD,BEILEN
6320,9413AA,ROOD,BEILEN
6321,9414AA,ROOD,BEILEN
6322,9415AA,No Info,No Info
6323,9416AA,No Info,No Info
6324,9417AA,No Info,No Info
6325,9418AA,No Info,No Info
6326,9419AA,No Info,No Info
6327,9420AA,No Info,No Info
6328,9421AA,No Info,No Info
6329,9422AA,GEEL,ZEIJERVEEN
6330,9423AA,No Info,No Info
6331,9424AA,No Info,No Info
6332,9425AA,No Info,No Info
6333,9426AA,No Info,No Info
6334,9427AA,No Info,No Info
6335,9428AA,No Info,No Info
6336,9429AA,No Info,No Info
6337,9430AA,No Info,No Info
6338,9431AA,ROOD,BEILEN
6339,9432AA,No Info,No Info
6340,9433AA,No Info,No Info
6341,9434AA,No Info,No Info
6342,9435AA,No Info,No Info
6343,9436AA,No Info,No Info
6344,9437AA,No Info,No Info
6345,9438AA,No Info,No Info
6346,9439AA,No Info,No Info
6347,9440AA,No Info,No Info
6348,9441AA,No Info,No Info
6349,9442AA,No Info,No Info
6350,9443AA,No Info,No Info
6351,9444AA,No Info,No Info
6352,9445AA,No Info,No Info
6353,9446AA,No Info,No Info
6354,9447AA,No Info,No Info
6355,9448AA,No Info,No Info
6356,9449AA,No Info,No Info
6357,9450AA,No Info,No Info
6358,9451AA,GEEL,MARSDIJK
6359,9452AA,No Info,No Info
6360,9453AA,No Info,No Info
6361,9454AA,No Info,No Info
6362,9455AA,No Info,No Info
6363,9456AA,No Info,No Info
6364,9457AA,No Info,No Info
6365,9458AA,No Info,No Info
6366,9459AA,No Info,No Info
6367,9460AA,No Info,No Info
6368,9461AA,No Info,No Info
6369,9462AA,No Info,No Info
6370,9463AA,No Info,No Info
6371,9464AA,No Info,No Info
6372,9465AA,No Info,No Info
6373,9466AA,No Info,No Info
6374,9467AA,No Info,No Info
6375,9468AA,ROOD,Kropswolde
6376,9469AA,No Info,No Info
6377,9470AA,No Info,No Info
6378,9471AA,ROOD,Kropswolde
6379,9472AA,No Info,No Info
6380,9473AA,No Info,No Info
6381,9474AA,No Info,No Info
6382,9475AA,No Info,No Info
6383,9476AA,No Info,No Info
6384,9477AA,No Info,No Info
6385,9480AA,No Info,No Info
6386,9481AA,GEEL,MARSDIJK
6387,9482AA,No Info,No Info
6388,9483AA,No Info,No Info
6389,9484AA,No Info,No Info
6390,9485AA,No Info,No Info
6391,9486AA,No Info,No Info
6392,9487AA,No Info,No Info
6393,9488AA,No Info,No Info
6394,9489AA,No Info,No Info
6395,9490AA,No Info,No Info
6396,9491AA,GEEL,ZEIJERVEEN
6397,9492AA,No Info,No Info
6398,9493AA,No Info,No Info
6399,9494AA,No Info,No Info
6400,9495AA,No Info,No Info
6401,9496AA,No Info,No Info
6402,9497AA,No Info,No Info
6403,9498AA,No Info,No Info
6404,9500AA,No Info,No Info
6405,9501AA,ROOD,STADSKANAAL
6406,9502AA,ROOD,STADSKANAAL
6407,9503AA,ROOD,STADSKANAAL
6408,9504AA,No Info,No Info
6409,9505AA,No Info,No Info
6410,9506AA,No Info,No Info
6411,9507AA,No Info,No Info
6412,9508AA,No Info,No Info
6413,9510AA,No Info,No Info
6414,9511AA,No Info,No Info
6415,9512AA,No Info,No Info
6416,9513AA,No Info,No Info
6417,9514AA,No Info,No Info
6418,9515AA,No Info,No Info
6419,9516AA,No Info,No Info
6420,9517AA,No Info,No Info
6421,9518AA,No Info,No Info
6422,9519AA,No Info,No Info
6423,9520AA,No Info,No Info
6424,9521AA,No Info,No Info
6425,9522AA,No Info,No Info
6426,9523AA,No Info,No Info
6427,9524AA,No Info,No Info
6428,9525AA,No Info,No Info
6429,9526AA,No Info,No Info
6430,9527AA,No Info,No Info
6431,9528AA,No Info,No Info
6432,9529AA,No Info,No Info
6433,9530AA,No Info,No Info
6434,9531AA,No Info,No Info
6435,9532AA,No Info,No Info
6436,9533AA,No Info,No Info
6437,9534AA,No Info,No Info
6438,9535AA,No Info,No Info
6439,9536AA,No Info,No Info
6440,9537AA,No Info,No Info
6441,9538AA,No Info,No Info
6442,9540AA,No Info,No Info
6443,9541AA,GEEL,Meeden 20kV
6444,9542AA,No Info,No Info
6445,9543AA,No Info,No Info
6446,9544AA,No Info,No Info
6447,9545AA,No Info,No Info
6448,9546AA,No Info,No Info
6449,9547AA,No Info,No Info
6450,9548AA,No Info,No Info
6451,9549AA,No Info,No Info
6452,9550AA,No Info,No Info
6453,9551AA,ROOD,MUSSELKANAAL ZANDBERG
6454,9552AA,No Info,No Info
6455,9553AA,No Info,No Info
6456,9554AA,No Info,No Info
6457,9555AA,No Info,No Info
6458,9556AA,No Info,No Info
6459,9557AA,No Info,No Info
6460,9558AA,No Info,No Info
6461,9559AA,No Info,No Info
6462,9560AA,No Info,No Info
6463,9561AA,ROOD,MUSSELKANAAL ZANDBERG
6464,9562AA,No Info,No Info
6465,9565AA,No Info,No Info
6466,9566AA,No Info,No Info
6467,9567AA,No Info,No Info
6468,9568AA,No Info,No Info
6469,9570AA,No Info,No Info
6470,9571AA,ROOD,EMMEN WEERDINGE
6471,9572AA,No Info,No Info
6472,9573AA,No Info,No Info
6473,9574AA,No Info,No Info
6474,9575AA,No Info,No Info
6475,9576AA,No Info,No Info
6476,9577AA,No Info,No Info
6477,9578AA,No Info,No Info
6478,9580AA,No Info,No Info
6479,9581AA,ROOD,STADSKANAAL
6480,9582AA,No Info,No Info
6481,9583AA,No Info,No Info
6482,9584AA,ROOD,MUSSELKANAAL ZANDBERG
6483,9585AA,No Info,No Info
6484,9586AA,No Info,No Info
6485,9587AA,No Info,No Info
6486,9588AA,No Info,No Info
6487,9589AA,No Info,No Info
6488,9590AA,No Info,No Info
6489,9591AA,GEEL,Meeden 20kV
6490,9592AA,No Info,No Info
6491,9593AA,No Info,No Info
6492,9594AA,No Info,No Info
6493,9595AA,No Info,No Info
6494,9596AA,No Info,No Info
6495,9597AA,No Info,No Info
6496,9598AA,No Info,No Info
6497,9599AA,No Info,No Info
6498,9600AA,No Info,No Info
6499,9601AA,ROOD,Kropswolde
6500,9602AA,ROOD,Kropswolde
6501,9603AA,ROOD,Kropswolde
6502,9604AA,No Info,No Info
6503,9605AA,No Info,No Info
6504,9606AA,No Info,No Info
6505,9607AA,No Info,No Info
6506,9608AA,No Info,No Info
6507,9609AA,No Info,No Info
6508,9610AA,No Info,No Info
6509,9611AA,ROOD,Kropswolde
6510,9612AA,No Info,No Info
6511,9613AA,ROOD,Kropswolde
6512,9614AA,No Info,No Info
6513,9615AA,ROOD,Kropswolde
6514,9616AA,No Info,No Info
6515,9617AA,ROOD,Kropswolde
6516,9618AA,No Info,No Info
6517,9619AA,No Info,No Info
6518,9620AA,No Info,No Info
6519,9621AA,ROOD,Weiwerd 20kV
6520,9622AA,No Info,No Info
6521,9623AA,No Info,No Info
6522,9624AA,No Info,No Info
6523,9625AA,No Info,No Info
6524,9626AA,ROOD,Weiwerd 20kV
6525,9627AA,No Info,No Info
6526,9628AA,ROOD,Weiwerd 20kV
6527,9629AA,No Info,No Info
6528,9630AA,No Info,No Info
6529,9631AA,No Info,No Info
6530,9632AA,No Info,No Info
6531,9633AA,No Info,No Info
6532,9634AA,No Info,No Info
6533,9635AA,GEEL,Meeden 20kV
6534,9636AA,GEEL,Meeden 20kV
6535,9637AA,No Info,No Info
6536,9638AA,No Info,No Info
6537,9639AA,No Info,No Info
6538,9640AA,No Info,No Info
6539,9641AA,ROOD,Veendam
6540,9642AA,ROOD,Veendam
6541,9643AA,No Info,No Info
6542,9644AA,No Info,No Info
6543,9645AA,ROOD,Veendam
6544,9646AA,ROOD,Veendam
6545,9647AA,No Info,No Info
6546,9648AA,ROOD,Veendam
6547,9649AA,GEEL,Meeden 20kV
6548,9650AA,No Info,No Info
6549,9651AA,GEEL,Meeden 20kV
6550,9652AA,No Info,No Info
6551,9654AA,No Info,No Info
6552,9655AA,No Info,No Info
6553,9656AA,No Info,No Info
6554,9657AA,No Info,No Info
6555,9658AA,No Info,No Info
6556,9660AA,No Info,No Info
6557,9661AA,GEEL,Meeden 20kV
6558,9662AA,No Info,No Info
6559,9663AA,No Info,No Info
6560,9664AA,No Info,No Info
6561,9665AA,GEEL,Meeden 20kV
6562,9666AA,No Info,No Info
6563,9667AA,No Info,No Info
6564,9668AA,No Info,No Info
6565,9669AA,No Info,No Info
6566,9670AA,No Info,No Info
6567,9671AA,GEEL,Winschoten
6568,9672AA,GEEL,Winschoten
6569,9673AA,GEEL,Winschoten
6570,9674AA,GEEL,Winschoten
6571,9675AA,GEEL,Winschoten
6572,9676AA,No Info,No Info
6573,9677AA,No Info,No Info
6574,9678AA,No Info,No Info
6575,9679AA,GEEL,Meeden 20kV
6576,9680AA,No Info,No Info
6577,9681AA,GEEL,Meeden 20kV
6578,9682AA,No Info,No Info
6579,9683AA,No Info,No Info
6580,9684AA,GEEL,Winschoten
6581,9685AA,GEEL,Winschoten
6582,9686AA,No Info,No Info
6583,9687AA,No Info,No Info
6584,9688AA,No Info,No Info
6585,9689AA,No Info,No Info
6586,9690AA,No Info,No Info
6587,9691AA,No Info,No Info
6588,9692AA,No Info,No Info
6589,9693AA,GEEL,Winschoten
6590,9694AA,No Info,No Info
6591,9695AA,GEEL,Meeden 20kV
6592,9696AA,No Info,No Info
6593,9697AA,No Info,No Info
6594,9698AA,GEEL,Meeden 20kV
6595,9699AA,No Info,No Info
6596,9700AA,No Info,No Info
6597,9701AA,No Info,No Info
6598,9702AA,No Info,No Info
6599,9703AA,No Info,No Info
6600,9704AA,No Info,No Info
6601,9705AA,No Info,No Info
6602,9706AA,No Info,No Info
6603,9707AA,No Info,No Info
6604,9708AA,No Info,No Info
6605,9709AA,No Info,No Info
6606,9710AA,No Info,No Info
6607,9711AA,GEEL,Groningen Bornholmstra
6608,9712AA,WIT,Groningen Bloemsingel
6609,9713AA,WIT,Groningen Bloemsingel
6610,9714AA,WIT,Groningen Bloemsingel
6611,9715AA,WIT,Groningen Bloemsingel
6612,9716AA,WIT,Groningen Bloemsingel
6613,9717AA,WIT,Groningen Bloemsingel
6614,9718AA,GEEL,Groningen v. Heemskerc
6615,9719AA,No Info,No Info
6616,9720AA,No Info,No Info
6617,9721AA,GEEL,Groningen Bornholmstra
6618,9722AA,GEEL,Groningen Bornholmstra
6619,9723AA,GEEL,Groningen Bornholmstra
6620,9724AA,GEEL,Groningen Bornholmstra
6621,9725AA,GEEL,Groningen Bornholmstra
6622,9726AA,GEEL,Groningen Bornholmstra
6623,9727AA,GEEL,Groningen v. Heemskerc
6624,9728AA,GEEL,Groningen v. Heemskerc
6625,9729AA,No Info,No Info
6626,9730AA,No Info,No Info
6627,9731AA,GEEL,Groningen Bornholmstra
6628,9732AA,GEEL,Groningen Bornholmstra
6629,9733AA,GEEL,Groningen Bornholmstra
6630,9734AA,GEEL,Groningen Bornholmstra
6631,9735AA,GEEL,Groningen Bornholmstra
6632,9736AA,GEEL,Groningen Bornholmstra
6633,9737AA,No Info,No Info
6634,9738AA,GEEL,Groningen Bornholmstra
6635,9739AA,No Info,No Info
6636,9740AA,No Info,No Info
6637,9741AA,GEEL,Groningen v. Heemskerc
6638,9742AA,GEEL,Groningen v. Heemskerc
6639,9743AA,GEEL,Groningen v. Heemskerc
6640,9744AA,GEEL,Groningen v. Heemskerc
6641,9745AA,GEEL,Groningen v. Heemskerc
6642,9746AA,GEEL,Groningen v. Heemskerc
6643,9747AA,GEEL,Groningen v. Heemskerc
6644,9750AA,No Info,No Info
6645,9751AA,GEEL,Groningen Hunze
6646,9752AA,GEEL,Groningen Hunze
6647,9753AA,GEEL,Groningen Hunze
6648,9754AA,No Info,No Info
6649,9755AA,No Info,No Info
6650,9756AA,GEEL,Groningen Hunze
6651,9757AA,No Info,No Info
6652,9758AA,No Info,No Info
6653,9760AA,No Info,No Info
6654,9761AA,GEEL,Vierverlaten 20kV
6655,9762AA,No Info,No Info
6656,9763AA,No Info,No Info
6657,9764AA,No Info,No Info
6658,9765AA,GEEL,Vierverlaten 20kV
6659,9766AA,No Info,No Info
6660,9767AA,No Info,No Info
6661,9768AA,No Info,No Info
6662,9770AA,No Info,No Info
6663,9771AA,GEEL,Winsum Ranum
6664,9772AA,No Info,No Info
6665,9773AA,No Info,No Info
6666,9774AA,No Info,No Info
6667,9775AA,No Info,No Info
6668,9776AA,No Info,No Info
6669,9777AA,No Info,No Info
6670,9778AA,No Info,No Info
6671,9779AA,No Info,No Info
6672,9780AA,No Info,No Info
6673,9781AA,GEEL,Winsum Ranum
6674,9782AA,No Info,No Info
6675,9783AA,No Info,No Info
6676,9784AA,No Info,No Info
6677,9785AA,GEEL,Groningen Hunze
6678,9786AA,No Info,No Info
6679,9787AA,No Info,No Info
6680,9788AA,No Info,No Info
6681,9789AA,No Info,No Info
6682,9790AA,No Info,No Info
6683,9791AA,GEEL,Groningen Hunze
6684,9792AA,No Info,No Info
6685,9793AA,No Info,No Info
6686,9794AA,No Info,No Info
6687,9795AA,No Info,No Info
6688,9796AA,No Info,No Info
6689,9797AA,No Info,No Info
6690,9798AA,No Info,No Info
6691,9799AA,No Info,No Info
6692,9800AA,No Info,No Info
6693,9801AA,GEEL,Vierverlaten
6694,9802AA,No Info,No Info
6695,9803AA,No Info,No Info
6696,9804AA,No Info,No Info
6697,9805AA,No Info,No Info
6698,9806AA,No Info,No Info
6699,9807AA,No Info,No Info
6700,9808AA,No Info,No Info
6701,9809AA,No Info,No Info
6702,9810AA,No Info,No Info
6703,9811AA,No Info,No Info
6704,9812AA,No Info,No Info
6705,9813AA,No Info,No Info
6706,9814AA,No Info,No Info
6707,9815AA,No Info,No Info
6708,9816AA,No Info,No Info
6709,9817AA,No Info,No Info
6710,9818AA,No Info,No Info
6711,9819AA,No Info,No Info
6712,9820AA,No Info,No Info
6713,9821AA,No Info,No Info
6714,9822AA,GEEL,Vierverlaten 20kV
6715,9823AA,No Info,No Info
6716,9824AA,No Info,No Info
6717,9825AA,No Info,No Info
6718,9826AA,No Info,No Info
6719,9827AA,No Info,No Info
6720,9828AA,No Info,No Info
6721,9829AA,No Info,No Info
6722,9830AA,No Info,No Info
6723,9831AA,No Info,No Info
6724,9832AA,No Info,No Info
6725,9833AA,No Info,No Info
6726,9834AA,No Info,No Info
6727,9835AA,No Info,No Info
6728,9836AA,No Info,No Info
6729,9837AA,No Info,No Info
6730,9838AA,No Info,No Info
6731,9839AA,No Info,No Info
6732,9840AA,No Info,No Info
6733,9841AA,No Info,No Info
6734,9842AA,No Info,No Info
6735,9843AA,GEEL,Vierverlaten 20kV
6736,9844AA,No Info,No Info
6737,9845AA,GEEL,Vierverlaten 20kV
6738,9846AA,No Info,No Info
6739,9847AA,No Info,No Info
6740,9848AA,No Info,No Info
6741,9850AA,No Info,No Info
6742,9851AA,No Info,No Info
6743,9852AA,No Info,No Info
6744,9853AA,No Info,No Info
6745,9854AA,No Info,No Info
6746,9855AA,No Info,No Info
6747,9856AA,No Info,No Info
6748,9857AA,No Info,No Info
6749,9858AA,No Info,No Info
6750,9860AA,No Info,No Info
6751,9861AA,GEEL,Vierverlaten 20kV
6752,9862AA,No Info,No Info
